sample_key,regime,forecast_origin,target_day,feature_quality_bucket,n_residual_rows,n_unique_movie_days,n_unique_release_weekends,full_hi80_multiplier,full_hi95_multiplier,omitted_movie_day,omitted_movie_id,omitted_exhibition_date,loo_hi80_multiplier,loo_hi95_multiplier
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2489.0|2026-07-03,2489.0,2026-07-03,12.246765094272925,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2495.0|2026-07-03,2495.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2496.0|2026-07-03,2496.0,2026-07-03,1.2477723520936683,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2497.0|2026-07-03,2497.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2499.0|2026-07-03,2499.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2501.0|2026-07-03,2501.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,2503.0|2026-07-03,2503.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,369.0|2026-07-03,369.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,low,18,18,18,9.39969277982243,24.34763579357926,371.0|2026-07-03,371.0,2026-07-03,12.505452558465418,24.34763579357926
top_hybrid_30,live_friday,16:00,Friday,medium,2,2,2,0.45232009386973704,0.45232009386973704,2474.0|2026-07-03,2474.0,2026-07-03,0.2525807174600053,0.2525807174600053
top_hybrid_30,live_friday,16:00,Friday,medium,2,2,2,0.45232009386973704,0.45232009386973704,2476.0|2026-07-03,2476.0,2026-07-03,0.45232009386973704,0.45232009386973704
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,143.0|2026-07-03,143.0,2026-07-03,2.6923719237200134,44.03420262150806
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2477.0|2026-07-03,2477.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2478.0|2026-07-03,2478.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2482.0|2026-07-03,2482.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2483.0|2026-07-03,2483.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2484.0|2026-07-03,2484.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2485.0|2026-07-03,2485.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2486.0|2026-07-03,2486.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2487.0|2026-07-03,2487.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2489.0|2026-07-03,2489.0,2026-07-03,24.760899710414158,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2495.0|2026-07-03,2495.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2496.0|2026-07-03,2496.0,2026-07-03,2.6923719237200134,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2497.0|2026-07-03,2497.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2499.0|2026-07-03,2499.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2501.0|2026-07-03,2501.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,2503.0|2026-07-03,2503.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,369.0|2026-07-03,369.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,low,18,18,18,19.161450140852523,52.34025234279502,371.0|2026-07-03,371.0,2026-07-03,25.286125812017662,52.34025234279502
top_hybrid_30,live_friday,18:00,Friday,medium,2,2,2,0.9708505737421811,0.9708505737421811,2474.0|2026-07-03,2474.0,2026-07-03,0.5445930896687992,0.5445930896687992
top_hybrid_30,live_friday,18:00,Friday,medium,2,2,2,0.9708505737421811,0.9708505737421811,2476.0|2026-07-03,2476.0,2026-07-03,0.9708505737421811,0.9708505737421811
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,143.0|2026-07-03,143.0,2026-07-03,2.191584250743938,36.840188976521354
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2477.0|2026-07-03,2477.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2478.0|2026-07-03,2478.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2482.0|2026-07-03,2482.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2483.0|2026-07-03,2483.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2484.0|2026-07-03,2484.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2485.0|2026-07-03,2485.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2486.0|2026-07-03,2486.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2487.0|2026-07-03,2487.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2489.0|2026-07-03,2489.0,2026-07-03,20.60283148828408,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2495.0|2026-07-03,2495.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2496.0|2026-07-03,2496.0,2026-07-03,2.191584250743938,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2497.0|2026-07-03,2497.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2499.0|2026-07-03,2499.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2501.0|2026-07-03,2501.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,2503.0|2026-07-03,2503.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,369.0|2026-07-03,369.0,2026-07-03,21.03922142851596,42.65992371931769
